0,1,2
1.3552395246058513,0.6037224582432505,5.37471674160789
0.4254423620446256,1.1308286341611893,5.550331125156888
1.4344324378038178,0.9968692435268328,6.129921694978638
0.6378694573989219,1.0865224969172478,5.084543656380306
0.7219730339174959,1.3924953333695744,5.362866428801577
0.7075431216092238,1.6418091900285159,5.610644758598795
1.186445639104597,1.5117656407732745,4.977217771633223
1.4973928816023971,0.9369013630760521,5.393073044179047
1.1126465749026897,1.3720159880672678,5.2289586084202515
0.6705007231568727,1.6525466378673108,4.945580222341918
0.8635421297478149,0.6607549468953762,5.764575145841328
1.3288788981260988,0.8048830790066747,5.75493509096225
1.0766026019657133,1.4219694992512486,5.33877013003098
1.3586569722642332,1.6141834147630336,4.99906399869559
0.6239613977181109,1.4392821950509065,5.310251389457462
0.8049446309507035,1.2033149232466531,5.107056316762972
1.4787208937323528,1.6248421221294986,5.384516836455515
1.403633740649143,1.0739484433773887,6.089459580844105
0.9328923852057285,0.7861234687746941,4.986413665147146
1.0538421613201154,0.518984806735112,4.801641931437214
1.650877178605416,0.7498488563510485,4.684763500316946
1.3491087577904999,1.2286530610821174,4.804561503210775
1.6428397024737365,0.9403215282397833,5.602818039310771
1.5153657411410344,1.226956942488707,5.206543388163249
1.157791175876622,0.7490764109576385,4.396411608142604
1.4337388068722001,1.2747170848553737,4.469612485727285
1.2860532685390498,0.24130615680551826,5.039948833566976
0.754396693241721,1.4427271510651458,5.06206797851323
1.3729101396962262,0.816770504258521,4.726988704801402
0.7524084362967391,0.7792681789640209,5.18307810243877
1.165787612773131,0.42825906087851917,5.560345038480536
0.734685605598751,1.3015280134266758,4.791664281990519
0.9469821965269992,1.1627109627758505,4.855756700082361
0.4702513223237754,0.6019634877202948,5.356683826565997
0.7205609955037411,0.7141562631569449,4.508289563587271
1.250756941100705,1.931392552743611,4.832622922383684
1.0461393969177815,0.15464433825250656,5.58333634819892
1.0313649726625096,1.6609843108975295,5.279830631646843
0.5987012938246288,0.7356956364723013,4.2355566903883295
1.0939043745908197,1.1876795511034919,6.091943727206681
0.8541354359316462,1.6817378853166902,5.160281550667639
0.8965582305621009,0.5869940856747131,5.983279520275028
0.948814526606237,0.9571382255690861,6.048372100931569
0.9524390032150308,0.5230219893993425,4.174726277332828
1.0106825055716566,1.6259008100640506,5.927468597714009
0.49222439019709807,1.1539319160470622,5.290421267844204
1.0634442199176601,0.053447026712260315,4.074430333655154
0.8716950325485561,0.7693430319403334,4.709851146269803
0.8297815307996168,0.6163135329088052,4.989604314478078
-0.1440399469880984,0.3579013184492645,5.01393970440982
