0,1,2,3,4,assoc
0.396435439,0.833852384,0.522522502,0.503129351,-0.414557346,0
0.719460419,0.781980384,0.844301049,0.428384246,0.05405542,0
0.848605881,0.385819043,1.342470689,0.392720482,0.925981366,0
0.560418302,0.211408335,1.876929916,0.51169029,0.997044273,0
0.578885369,0.533036551,0.665514275,0.550747632,-0.131666946,0
0.712508152,0.220220418,1.53318487,0.579356427,1.184680581,0
0.883283754,0.255994928,1.499334392,0.517099578,1.581614053,0
0.466331256,0.696736394,0.314437946,0.537627292,-0.016542865,0
0.763231333,0.37792246,0.477614754,0.566329709,-0.363556482,0
0.873853807,0.453928984,1.911872264,0.627707408,1.069597348,0
0.47084519,0.392697034,1.72300341,0.536718141,0.903161329,0
1.190909874,0.622011953,1.344863723,0.299170133,0.80732394,0
0.560548213,0.275357395,1.309452416,0.414259832,0.756316233,0
0.446451089,0.425704192,0.277821733,0.629851166,-0.0848622,0
0.325579892,0.317315351,0.196844994,0.560096586,0.123821928,0
0.873036303,0.508642864,1.315888505,0.565533429,0.669720525,0
0.653701465,0.490189515,1.412138667,0.435327342,0.526683127,0
0.337204594,0.610716118,0.778616311,0.555828949,0.177807155,0
0.861663785,0.188484012,1.506940827,0.563643696,0.841697093,0
0.678215103,0.214313687,1.213135714,0.452698404,0.401026885,0
0.631717155,0.919333746,0.080565883,0.698754532,0.279941301,0
0.449018257,0.750638141,0.421257093,0.322691058,-0.194527596,0
0.375559779,0.429332837,0.983935211,0.343575787,0.50897377,0
0.170079965,0.709045253,1.633370856,0.477087721,1.019387853,0
0.704188116,0.118401819,1.657529584,0.466609304,0.522600929,0
0.382013967,0.306220135,-0.071481391,0.576937723,0.043479328,0
0.34131825,-0.116068151,1.591273506,0.497209549,0.362121101,0
1.118101411,0.256104958,1.326780871,0.405437551,1.012304785,0
0.667750966,0.811698415,0.616493995,0.531892046,-0.194254875,0
0.438556102,0.385803993,1.632088447,0.555501335,0.767282291,0
0.382855248,0.406011398,1.083836633,0.550282341,1.159636858,0
0.075543738,0.323398861,0.895954831,0.616063992,0.443748972,0
0.799190549,-0.057311926,0.839877953,0.465006213,0.932450643,0
0.689938705,0.521072846,0.772373966,0.659385067,0.966967633,0
0.471141283,0.594550756,1.178055849,0.619723104,0.672892144,0
0.237005206,0.588388832,0.220484773,0.578328834,0.222954235,0
0.250377685,0.455333359,1.098620185,0.452978469,1.143226038,0
1.105045173,0.713570886,1.39718851,0.557610259,1.115668531,0
0.36797874,0.844967307,0.768094623,0.575098244,0.653489506,0
0.907710656,1.26962961,1.212210051,0.56239502,0.806686947,0
0.6846197100888889,0.4745075440888889,1.0844285915,0.4866379185,1.090626021,0
0.7371666764888889,0.5574449298888889,0.9903489725,0.4977828995,0.9731844585,0
0.717858022288889,0.563882716488889,0.959156955,0.5665263014999999,0.8552454605,0
0.7263790404888889,0.508099976088889,0.900606733,0.542517018,1.013332597,0
0.7570970114888889,0.608616603288889,1.092393188,0.583180687,1.034681739,0
0.679008676488889,0.4531522302888889,1.107669452,0.480423873,1.076143471,0
0.7355917434888889,0.452514351088889,1.070641735,0.4723513695,0.979646694,1
0.673094182288889,0.4942419784888889,1.0241870645,0.475645131,1.2118600595000002,1
0.7550027558888889,0.591918619288889,0.9979942615,0.55620913,0.8762871935000001,1
-0.349750949,0.474717596,0.985337388,0.530381091,1.237344452,2
