0,1,2,3,4,assoc
0.363961698,0.475548075,1.028949486,0.504876217,0.252984402,0
0.413726395,0.464619703,0.608075935,0.483087127,0.984194629,0
0.102484135,0.789909205,0.782072722,0.412225716,0.442984428,0
1.011965318,0.604764203,0.969952031,0.011680107,0.161348626,0
0.639281889,0.986073886,1.1110064,-0.132199255,0.232568682,0
0.386545073,0.454834052,0.831536659,0.757361145,0.233749545,0
0.905927155,0.344708776,0.949987683,-0.318722533,0.636662325,0
1.101842594,1.185381169,0.991371369,-0.282397754,0.399173561,0
0.655721829,0.529665748,0.934204506,0.340064104,0.080456048,0
1.314420819,0.507899883,0.956927284,-0.04223254,0.515441188,0
0.953561985,0.382605805,0.906082378,0.619729054,0.369623135,0
0.327945554,0.205845494,0.971971419,0.545659419,0.086163118,0
0.548602393,0.575401671,0.666895376,0.45917098,0.499823743,0
0.759849865,0.337503194,0.66016827,0.046744207,0.11001752,0
1.105420557,0.324545031,0.60690131,0.309299852,0.964855508,0
1.447983524,0.581563061,0.813848378,-0.370444645,0.739793168,0
1.280478838,0.45622583,0.637091952,-0.122747556,0.481692006,0
1.099036503,0.576700488,0.500912626,0.395077668,0.866202057,0
0.193114706,0.367112,0.598977205,0.336081824,0.909076348,0
0.53338993,0.85426171,0.646706793,0.717765171,0.070650163,0
0.535438113,0.255731142,0.890356435,0.724884697,-0.017015943,0
0.405995077,0.737165745,0.841371033,0.393638126,0.617507291,0
1.18104729,0.431877719,0.819317147,0.255099131,-0.164151785,0
0.755754422,0.630945881,0.535705635,0.479765644,0.297487348,0
0.910047125,0.75127399,0.700596132,0.140428129,0.71215508,0
1.566068457,0.393793105,0.670663323,0.238644785,1.004742092,0
1.349479486,0.455851751,0.728410328,0.321080727,1.057417727,0
0.499273104,0.321096429,0.442078835,0.670900895,0.900014903,0
1.141942335,0.490827172,0.40186938,-0.213029337,0.645242713,0
1.375793446,0.489518114,0.509648317,-0.483663468,0.267842739,0
0.624171904,0.600816458,0.796645703,0.559233961,-0.060180521,0
1.222903726,1.006958533,1.093846411,-0.39690643,0.177588556,0
0.355039708,-0.185750792,0.849113511,0.656364609,0.258773117,0
1.187354798,0.482112525,1.10265542,0.237903156,0.660330262,0
1.258539745,0.929491027,0.583745401,0.019411122,0.008901437,0
0.969516169,0.971791247,1.264565348,-0.028132446,0.450970209,0
1.163823353,0.141597246,0.896003935,0.411302244,0.681387735,0
1.171962744,0.449472148,0.891982941,0.346804371,0.680622797,0
0.890264379,0.678682944,0.846352965,0.377521867,0.664343413,0
0.855612772,0.986456957,0.803785866,0.288522647,0.366162153,0
1.190941525,0.444886266,0.975121719,0.089177828,0.402721402,0
1.092019949,0.597534891,0.803469832,-0.066644875,0.481616197,0
1.000908862,1.004980852,0.896099611,-0.111747118,0.229293345,0
0.994366431,0.766087737,0.944189412,-0.2048189,0.298660545,0
0.206570189,0.529566214,0.825106069,0.485025433,0.809794102,1
0.276633479,0.470650993,0.857046938,0.568854577,0.682332355,1
0.488983211,0.331694554,0.917991439,0.577866864,0.634803204,1
-0.055115737,0.608404118,0.943305883,0.703064334,0.80015648,1
0.426153411,0.31453769,1.043296644,0.858539777,0.657042761,1
1.944937514,-0.0675719,0.950403802,0.618456497,0.759570325,2
