0,1,2,3,4,assoc
0.325099141,0.98095723,0.328503027,0.908674725,0.021083066,0
0.927597174,0.7701564,-0.766304595,0.875958533,0.021525724,0
0.332053718,0.520165844,0.616545843,0.890456423,0.033535972,0
0.266495267,0.982999691,0.022197068,0.883672196,0.016532726,0
1.029594872,0.814844901,-0.755888854,0.819506668,0.002036312,0
1.166541647,0.183466007,0.802411641,0.925325305,0.010342799,0
0.92047661,0.172007759,0.452072039,1.00510398,0.004041377,0
0.312295852,0.665528,-0.490031647,0.964726962,0.007703674,0
0.69537327,0.178051074,0.633386467,0.954637989,0.005056998,0
0.795283404,0.393296426,-0.415287205,0.877854493,0.039311193,0
0.510363649,0.701996958,-0.31288209,0.951000388,0.003399967,0
0.354701892,1.045107959,-0.101626992,0.863076577,0.022883004,0
0.214344866,0.345810388,-0.723433279,0.83326363,0.026103212,0
0.852481904,0.880163259,-0.74970486,0.999193016,-0.009467559,0
1.06912685,0.046801244,-0.358704512,0.920338759,0.031504055,0
0.5372008,0.206615005,-1.037811447,0.951105965,0.038611595,0
0.420803214,0.874397837,0.225503181,0.818326507,-0.006120537,0
0.858350619,0.514863339,-0.000233614,0.877463186,0.028844913,0
1.338750701,0.130360598,0.252949801,0.905623565,0.010948881,0
0.848786787,0.475201938,-0.820063947,0.934880623,0.003931973,0
0.295774144,0.353681158,-0.445042102,0.953598839,0.026294702,0
0.321709746,1.109379786,0.706514245,0.990162586,0.042993579,0
0.476184423,0.221143815,0.667766529,1.014799525,0.037872442,0
0.254030056,1.303110186,0.064266675,0.956238774,0.037441583,0
0.715345712,-0.234835292,-0.368161516,0.898791185,0.0022087,0
0.392866712,1.170157657,-0.464252924,1.003588846,0.035904498,0
0.313980335,1.504646534,0.221488827,0.905899854,0.029896319,0
0.765358746,-0.009818683,-0.262513293,0.891799534,-0.011722323,0
0.577939703,-0.426284377,-0.128312492,0.832598205,0.026508769,0
0.618678181,-0.015899369,0.332074783,0.80966862,0.031462814,0
0.663346197,0.328477505,0.233509382,0.967777308,0.006818028,0
0.922869834,0.072794797,0.492625559,0.879728975,0.02138857,0
0.846696814,-0.062670313,-0.258327325,0.973875214,0.032099881,0
0.349141425,0.635162777,-1.072575122,0.968349002,0.012017579,0
0.146321472,1.509232125,0.008004699,0.83911473,0.001022805,0
0.516655239,0.904996453,-0.759088505,0.906923427,0.025433178,0
0.099066086,1.038058495,-0.378772952,0.919350129,0.006152676,0
0.457332567,0.835297265,-0.898107517,0.918288865,0.005650159,0
0.584331334,0.25252654,-1.420457654,0.928845846,0.013698632,0
0.38994702,0.820904699,0.170447793,0.820442272,0.001416996,0
0.3492261,0.184176015,-0.146475701,0.847748804,0.043035369,1
0.056644524,0.678807447,0.436933422,0.969131612,0.003317042,1
0.672101992,-0.17469265,0.038863628,0.915209257,0.04385129,1
0.672012918,-0.183092141,0.506996722,0.923212955,0.021646071,1
0.066852262,0.606778671,-0.207225154,0.88224257,0.014492722,1
0.059882713,0.456971556,0.068175902,0.942119744,0.013291193,1
0.468648943,0.287176455,0.042444622,0.86984212,0.030921934,1
0.400876338,0.337828383,0.000855481,0.96711453,0.002288643,1
0.434885008,0.027467282,0.181350795,0.946470901,0.016089891,1
1.457120225,0.641312123,0.401932303,0.838109425,0.000598391,2
